MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRC_PUBSUB_INHIBITED;2531;09E3;RC2531;MQSUB, MQOPEN, MQPUT and MQPUT1 calls are currently inhibited for all publish/subscribe topics, either by means of the queue manager attribute PSMODE or because processing of publish/subscribe state at queue manager start-up has failed, or has not yet completed.;MQCC_FAILED;If this queue manager does not intentionally inhibit publish/subscribe, investigate any error messages that describe the failure at queue manager start-up, or wait until start-up processing completes. If the queue manager is a member of cluster, then start-up is not complete until the channel initiator has also started. On z/OS if you get this return code from the Chinit for the SYSTEM.BROKER.DEFAULT.STREAM queue and/or topic, then the Chinit is busy processing work, and the pubsub task will start later. Use the DISPLAY PUBSUB command to check the status of the publish/subscribe engine to ensure it is ready for use, and additionally on z/OS you will receive an information message CSQM076I.;
MQRC_PUT_INHIBITED;2051;0803;RC2051;MQPUT and MQPUT1 calls are currently inhibited for the queue, or for the queue to which this queue resolves.;This reason code can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue.;MQCC_FAILED;If the system design allows put requests to be inhibited for short periods, retry the operation later.;
MQRC_PUT_MSG_RECORDS_ERROR;2159;086F;RC2159;An MQPUT or MQPUT1 call was issued to put a message to a distribution list, but the MQPMR put message records are not specified correctly. One of the following applies: PutMsgRecOffset is not zero and PutMsgRecPtr is not zero and not the null pointer. PutMsgRecPtr is not a valid pointer. PutMsgRecPtr or PutMsgRecOffset points to storage that is not accessible.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Ensure that at least one of PutMsgRecOffset and PutMsgRecPtr is zero. Ensure that the field used points to accessible storage.;
MQRC_PUT_NOT_RETAINED;2479;09AF;RC2479;An MQPUT or MQPUT1 call was issued to publish a message on a topic, using the MQPMO_RETAIN option, but the publication was unable to be retained. The publication is not published to any matching subscribers.;MQCC_FAILED;Retained publications are stored on the SYSTEM.RETAINED.PUB.QUEUE. Ensure that this queue is available for use by the application. Possible reasons for failure include the queue being full, the queue being put inhibited, or the queue not existing.;
MQRC_Q_ALREADY_EXISTS;2290;08F2;RC2290;This reason should be returned by the MQZ_INSERT_NAME installable service component when the queue specified by the QName parameter is already defined to the name service. On z/OS®, this reason code does not occur.;MQCC_FAILED;None. See the WebSphere MQ System Administration Guide book for information about installable service.;
MQRC_Q_DELETED;2052;0804;RC2052;An Hobj queue handle specified on a call refers to a dynamic queue that has been deleted since the queue was opened. (See the description of MQCLOSE in the WebSphere MQ Application Programming Reference for information about the deletion of dynamic queues.) On z/OS®, this can also occur with the MQOPEN and MQPUT1 calls if a dynamic queue is being opened, but the queue is in a logically-deleted state. See MQCLOSE for more information about this.;MQCC_FAILED;Issue an MQCLOSE call to return the handle and associated resources to the system (the MQCLOSE call will succeed in this case). Check the design of the application that caused the error.;
MQRC_Q_DEPTH_HIGH;2224;08B0;RC2224;An MQPUT or MQPUT1 call has caused the queue depth to be incremented to or above the limit specified in the QDepthHighLimit attribute.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_DEPTH_LOW;2225;08B1;RC2225;An MQGET call has caused the queue depth to be decremented to or below the limit specified in the QDepthLowLimit attribute.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_FULL;2053;0805;RC2053;An MQPUT or MQPUT1 call, or a command, failed because the queue is full, that is, it already contains the maximum number of messages possible, as specified by the MaxQDepth queue attribute.;This reason code can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue.;MQCC_FAILED;Retry the operation later. Consider increasing the maximum depth for this queue, or arranging for more instances of the application to service the queue.;
MQRC_Q_INDEX_TYPE_ERROR;2394;095A;RC2394;An MQGET call was issued specifying one or more of the following options: MQGMO_ALL_MSGS_AVAILABLE MQGMO_ALL_SEGMENTS_AVAILABLE MQGMO_COMPLETE_MSG MQGMO_LOGICAL_ORDER but the call failed because the queue is not indexed by group identifier. These options require the queue to have an IndexType of MQIT_GROUP_ID.;This reason code occurs only on z/OS®.;MQCC_FAILED;Redefine the queue to have an IndexType of MQIT_GROUP_ID. Alternatively, modify the application to avoid using the options listed above.;
MQRC_Q_MGR_ACTIVE;2222;08AE;RC2222;This condition is detected when a queue manager becomes active. On z/OS®, this event is not generated for the first start of a queue manager, only on subsequent restarts.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_MGR_NAME_ERROR;2058;080A;RC2058;On an MQCONN or MQCONNX call, the value specified for the QMgrName parameter is not valid or not known. This reason also occurs if the parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.) On z/OS® for CICS® applications, this reason can occur on any call if the original connect specified an incorrect or unrecognized name.;This reason code can also occur if an MQ client application attempts to connect to a queue manager within an MQ-client queue-manager group (see the QMgrName parameter of MQCONN), and either: Queue-manager groups are not supported. There is no queue-manager group with the specified name.;MQCC_FAILED;Use an all-blank name if possible, or verify that the name used is valid.;
MQRC_Q_MGR_NOT_ACTIVE;2223;08AF;RC2223;This condition is detected when a queue manager is requested to stop or quiesce.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_MGR_NOT_AVAILABLE;2059;080B;RC2059;This occurs: On an MQCONN or MQCONNX call, the queue manager identified by the QMgrName parameter is not available for connection. On z/OS®: For batch applications, this reason can be returned to applications running in LPARs that do not have a queue manager installed. For CICS® applications, this reason can occur on any call if the original connect specified a queue manager whose name was recognized, but which is not available. On i5/OS®, this reason can also be returned by the MQOPEN and MQPUT1 calls, when MQHC_DEF_HCONN is specified for the Hconn parameter by an application running in compatibility mode. On an MQCONN or MQCONNX call from an MQ client application: Attempting to connect to a queue manager within an MQ-client queue-manager group when none of the queue managers in the group is available for connection (see the QMgrName parameter of the MQCONN call). If the client channel fails to connect, perhaps because of an error with the client-connection or the corresponding server-connection channel definitions. The z/OS Client Attachment feature has not been installed. If a command uses the CommandScope parameter specifying a queue manager that is not active in the queue-sharing group.;MQCC_FAILED;Ensure that the queue manager has been started. If the connection is from a client application, check the channel definitions, channel status, and error logs.;
MQRC_Q_MGR_QUIESCING;2161;0871;RC2161;An MQI call was issued, but the call failed because the queue manager is quiescing (preparing to shut down).;When the queue manager is quiescing, the MQOPEN, MQPUT, MQPUT1, and MQGET calls can still complete successfully, but the application can request that they fail by specifying the appropriate option on the call: MQOO_FAIL_IF_QUIESCING on MQOPEN MQPMO_FAIL_IF_QUIESCING on MQPUT or MQPUT1 MQGMO_FAIL_IF_QUIESCING on MQGET Specifying these options enables the application to become aware that the queue manager is preparing to shut down. On z/OS®: For batch applications, this reason can be returned to applications running in LPARs that do not have a queue manager installed. For CICS® applications, this reason can be returned when no connection was established. On i5/OS® for applications running in compatibility mode, this reason can be returned when no connection was established.;MQCC_FAILED;The application should tidy up and end. If the application specified the MQOO_FAIL_IF_QUIESCING, MQPMO_FAIL_IF_QUIESCING, or MQGMO_FAIL_IF_QUIESCING option on the failing call, the relevant option can be removed and the call reissued. By omitting these options, the application can continue working in order to complete and commit the current unit of work, but the application does not start a new unit of work.;
MQRC_Q_MGR_STOPPING;2162;0872;RC2162;An MQI call was issued, but the call failed because the queue manager is shutting down. If the call was an MQGET call with the MQGMO_WAIT option, the wait has been canceled. No more MQI calls can be issued.;For MQ client applications, it is possible that the call did complete successfully, even though this reason code is returned with a CompCode of MQCC_FAILED. On z/OS®, the MQRC_CONNECTION_BROKEN reason may be returned instead if, as a result of system scheduling factors, the queue manager shuts down before the call completes.;MQCC_FAILED;The application should tidy up and end. If the application is in the middle of a unit of work coordinated by an external unit-of-work coordinator, the application should issue the appropriate call to back out the unit of work. Any unit of work that is coordinated by the queue manager is backed out automatically.;
MQRC_Q_NOT_EMPTY;2055;0807;RC2055;An MQCLOSE call was issued for a permanent dynamic queue, but the call failed because the queue is not empty or still in use. One of the following applies: The MQCO_DELETE option was specified, but there are messages on the queue. The MQCO_DELETE or MQCO_DELETE_PURGE option was specified, but there are uncommitted get or put calls outstanding against the queue. See the usage notes pertaining to dynamic queues for the MQCLOSE call for more information.;This reason code is also returned from a command to clear or delete or move a queue, if the queue contains uncommitted messages (or committed messages in the case of delete queue without the purge option).;MQCC_FAILED;Check why there might be messages on the queue. Be aware that the CurrentQDepth queue attribute might be zero even though there are one or more messages on the queue; this can happen if the messages have been retrieved as part of a unit of work that has not yet been committed. If the messages can be discarded, try using the MQCLOSE call with the MQCO_DELETE_PURGE option. Consider retrying the call later.;
MQRC_Q_SERVICE_INTERVAL_HIGH;2226;08B2;RC2226;No successful gets or puts have been detected within an interval that is greater than the limit specified in the QServiceInterval attribute.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_SERVICE_INTERVAL_OK;2227;08B3;RC2227;A successful get has been detected within an interval that is less than or equal to the limit specified in the QServiceInterval attribute.;MQCC_WARNING;None. This reason code is only used to identify the corresponding event message.;
MQRC_Q_SPACE_NOT_AVAILABLE;2056;0808;RC2056;An MQPUT or MQPUT1 call was issued, but there is no space available for the queue on disk or other storage device.;This reason code can also occur in the Feedback field in the message descriptor of a report message; in this case it indicates that the error was encountered by a message channel agent when it attempted to put the message on a remote queue. On z/OS®, this reason code does not occur.;MQCC_FAILED;Check whether an application is putting messages in an infinite loop. If not, make more disk space available for the queue.;
MQRC_Q_TYPE_ERROR;2057;0809;RC2057;One of the following occurred: On an MQOPEN call, the ObjectQMgrName field in the object descriptor MQOD or object record MQOR specifies the name of a local definition of a remote queue (in order to specify a queue-manager alias), and in that local definition the RemoteQMgrName attribute is the name of the local queue manager. However, the ObjectName field in MQOD or MQOR specifies the name of a model queue on the local queue manager; this is not allowed. See the WebSphere MQ Application Programming Guide for more information. On an MQPUT1 call, the object descriptor MQOD or object record MQOR specifies the name of a model queue. On a previous MQPUT or MQPUT1 call, the ReplyToQ field in the message descriptor specified the name of a model queue, but a model queue cannot be specified as the destination for reply or report messages. Only the name of a predefined queue, or the name of the dynamic queue created from the model queue, can be specified as the destination. In this situation the reason code MQRC_Q_TYPE_ERROR is returned in the Reason field of the MQDLH structure when the reply message or report message is placed on the dead-letter queue.;MQCC_FAILED;Specify a valid queue.;
MQRC_RAS_PROPERTY_ERROR;2229;08B5;RC2229;There is an error related to the RAS property file. The file may be missing, it may be not accessible, or the commands in the file may be incorrect.;MQCC_FAILED;Look at the associated error message, which will explain the error in detail. Correct the error and retry.;
MQRC_READ_AHEAD_MSGS;2458;099A;RC2458;On an MQCLOSE call, the option MQCO_QUIESCE was used and there are still messages stored in client read ahead buffer that were sent to the client ahead of an application requesting them and have not yet been consumed by the application.;MQCC_WARNING;Continue to consume messages using the queue handle until there are no more available and then issue the MQCLOSE again, or choose to discard these messages by issuing the MQCLOSE call with the MQCO_IMMEDIATE option instead.;
MQRC_RECS_PRESENT_ERROR;2154;086A;RC2154;An MQOPEN or MQPUT1 call was issued, but the call failed for one of the following reasons: RecsPresent in MQOD is less than zero. ObjectType in MQOD is not MQOT_Q, and RecsPresent is not zero. RecsPresent must be zero if the object being opened is not a queue.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;If it is intended to open a distribution list, set the ObjectType field to MQOT_Q and RecsPresent to the number of destinations in the list. If it is not intended to open a distribution list, set the RecsPresent field to zero.;
MQRC_REFERENCE_ERROR;6129;17F1;RC6129;An object reference is invalid.;There is a problem with the address of a referenced object. At the time of use, the address of the object is nonnull, but is invalid and cannot be used for its intended purpose.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Check that the referenced object is neither deleted nor out of scope, or remove the reference by supplying a null address value.;
MQRC_REMOTE_Q_NAME_ERROR;2184;0888;RC2184;On an MQOPEN or MQPUT1 call, one of the following occurred: A local definition of a remote queue (or an alias to one) was specified, but the RemoteQName attribute in the remote queue definition is entirely blank. Note that this error occurs even if the XmitQName in the definition is not blank. The ObjectQMgrName field in the object descriptor is not blank and not the name of the local queue manager, but the ObjectName field is blank.;MQCC_FAILED;Alter the local definition of the remote queue and supply a valid remote queue name, or supply a nonblank ObjectName in the object descriptor, as appropriate.;
MQRC_REOPEN_EXCL_INPUT_ERROR;6100;17D4;RC6100;An open object does not have the correct ImqObject open options and requires one or more additional options. An implicit reopen is required but closure has been prevented.;Closure has been prevented because the queue is open for exclusive input and closure might result in the queue being accessed by another process or thread, before the queue is reopened by the process or thread that presently has access.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Set the open options explicitly to cover all eventualities so that implicit reopening is not required.;
MQRC_REOPEN_INQUIRE_ERROR;6101;17D5;RC6101;An open object does not have the correct ImqObject open options and requires one or more additional options. An implicit reopen is required but closure has been prevented.;Closure has been prevented because one or more characteristics of the object need to be checked dynamically prior to closure, and the open options do not already include MQOO_INQUIRE.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Set the open options explicitly to include MQOO_INQUIRE.;
MQRC_REOPEN_SAVED_CONTEXT_ERR;6102;17D6;RC6102;An open object does not have the correct ImqObject open options and requires one or more additional options. An implicit reopen is required but closure has been prevented.;Closure has been prevented because the queue is open with MQOO_SAVE_ALL_CONTEXT, and a destructive get has been performed previously. This has caused retained state information to be associated with the open queue and this information would be destroyed by closure.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Set the open options explicitly to cover all eventualities so that implicit reopening is not required.;
MQRC_REOPEN_TEMPORARY_Q_ERROR;6103;17D7;RC6103;An open object does not have the correct ImqObject open options and requires one or more additional options. An implicit reopen is required but closure has been prevented.;Closure has been prevented because the queue is a local queue of the definition type MQQDT_TEMPORARY_DYNAMIC, that would be destroyed by closure.;This reason code occurs in the WebSphere® MQ C++ environment.;MQCC_FAILED;Set the open options explicitly to cover all eventualities so that implicit reopening is not required.;
MQRC_REPORT_OPTIONS_ERROR;2061;080D;RC2061;An MQPUT or MQPUT1 call was issued, but the Report field in the message descriptor MQMD contains one or more options that are not recognized by the local queue manager. The options that cause this reason code to be returned depend on the destination of the message; see the description of REPORT in the WebSphere MQ Application Programming Reference for more details.;This reason code can also occur in the Feedback field in the MQMD of a report message, or in the Reason field in the MQDLH structure of a message on the dead-letter queue; in both cases it indicates that the destination queue manager does not support one or more of the report options specified by the sender of the message.;MQCC_FAILED;Do the following: Ensure that the Report field in the message descriptor is initialized with a value when the message descriptor is declared, or is assigned a value prior to the MQPUT or MQPUT1 call. Specify MQRO_NONE if no report options are required. Ensure that the report options specified are valid; see the Report field described in the description of MQMD in the WebSphere MQ Application Programming Reference for valid report options. If multiple report options are being set by adding the individual report options together, ensure that the same report option is not added twice. Check that conflicting report options are not specified. For example, do not add both MQRO_EXCEPTION and MQRO_EXCEPTION_WITH_DATA to the Report field; only one of these can be specified.;
MQRC_RESERVED_VALUE_ERROR;2378;094A;RC2378;An MQXEP call was issued by an API exit function, but the value specified for the Reserved parameter is not valid. The value must be the null pointer.;This reason code occurs in the following environments: AIX®, HP-UX, Solaris, Windows.;MQCC_FAILED;Modify the exit to specify the null pointer as the value of the Reserved parameter.;
MQRC_RESOURCE_PROBLEM;2102;0836;RC2102;There are insufficient system resources to complete the call successfully. On z/OS this can indicate DB2 errors occurred when using shared queues.;MQCC_FAILED;Run the application when the machine is less heavily loaded. On z/OS®, check the operator console for messages that may provide additional information. On HP OpenVMS, i5/OS®, Compaq NonStop Kernel, and UNIX systems, consult the FFST™ record to obtain more detail about the problem.;
MQRC_RESPONSE_RECORDS_ERROR;2156;086C;RC2156;An MQOPEN or MQPUT1 call was issued to open a distribution list (that is, the RecsPresent field in MQOD is greater than zero), but the MQRR response records are not specified correctly. One of the following applies: ResponseRecOffset is not zero and ResponseRecPtr is not zero and not the null pointer. ResponseRecPtr is not a valid pointer. ResponseRecPtr or ResponseRecOffset points to storage that is not accessible.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Ensure that at least one of ResponseRecOffset and ResponseRecPtr is zero. Ensure that the field used points to accessible storage.;
MQRC_RES_OBJECT_STRING_ERROR;2520;09D8;RC2520;On the MQOPEN or MQPUT1 call in the Object Descriptor MQOD, or on the MQSUB call in the Subscription Descriptor MQSD the ResObjectString field is not valid.;One of the following applies: ResObjectString.VSLength is greater than zero, but ResObjectString.VSOffset is zero and ResObjectString.VSPtr is the null pointer. ResObjectString.VSOffset is nonzero and ResObjectString.VSPtr is not the null pointer (that is, it appears both fields are being used where only one is allowed). ResObjectString.VSPtr is not a valid pointer. ResObjectString.VSOffset or ResObjectString.VSPtr points to storage that is not accessible. ResObjectString.VSBufSize is MQVS_USE_VSLENGTH and one of ResObjectString.VSOffset or ResObjectString.VSPtr have been provided.;MQCC_FAILED;Ensure that one of ResObjectString.VSOffset or ResObjectString.VSPtr is zero and the other nonzero and that the buffer length is provided in ResObjectString.VSBufSize. Ensure that the field used points to accessible storage.;
MQRC_RETAINED_MSG_Q_ERROR;2525;09DD;RC2525;An MQSUB call which did not use the MQSO_NEW_PUBLICATIONS_ONLY option, or an MQSUBRQ call, failed because the retained publications which exist for the topic string subscribed to cannot be retrieved from the SYSTEM.RETAINED.PUB.QUEUE. This can be for one of the following reasons: The queue has become damaged or has been deleted. The queue has been set to GET(DISABLED). Messages have been removed from this queue directly. An error message will be written to the log giving more details about the problem with the SYSTEM.RETAINED.PUB.QUEUE.;When this return code occurs on an MQSUB call, it can only occur using the MQSO_CREATE option, and in this case the subscription is not created.;MQCC_FAILED;If this occurs on an MQSUB call, re-issue the MQSUB call using the option MQSO_NEW_PUBLICATIONS_ONLY, which will mean no previously retained publications are sent to this subscription, or fix the SYSTEM.RETAINED.PUB.QUEUE so that messages can be retrieved from it and re-issue the MQSUB call.;If this occurs on an MQSUBRQ call, fix the SYSTEM.RETAINED.PUB.QUEUE so that messages can be retrieved from it and re-issue the MQSUBRQ call.;
MQRC_RETAINED_NOT_DELIVERED;2526;09DE;RC2526;An MQSUB call which did not use the MQSO_NEW_PUBLICATIONS_ONLY option or an MQSUBRQ call, failed because the retained publications which exist for the topic string subscribed to cannot be delivered to the subscription destination queue and have subsequently failed to be delivered to the dead-letter queue.;When this return code occurs on an MQSUB call, it can only occur using the MQSO_CREATE option, and in this case the subscription is not created.;MQCC_FAILED;Fix the problems with the destination queue and the dead-letter queue and re-issue the MQSUB or MQSUBRQ call.;
MQRC_RFH_COMMAND_ERROR;2336;0920;RC2336;The message contains an MQRFH structure, but the command name contained in the NameValueString field is not valid.;MQCC_FAILED;Modify the application that generated the message to ensure that it places in the NameValueString field a command name that is valid.;
MQRC_RFH_DUPLICATE_PARM;2338;0922;RC2338;The message contains an MQRFH structure, but a parameter occurs more than once in the NameValueString field when only one occurrence is valid for the specified command.;MQCC_FAILED;Modify the application that generated the message to ensure that it places in the NameValueString field only one occurrence of the parameter.;
MQRC_RFH_ERROR;2334;091E;RC2334;An MQPUT or MQPUT1 call was issued, but the message data contains an MQRFH or MQRFH2 structure that is not valid. Possible errors include the following: The StrucId field is not MQRFH_STRUC_ID. The Version field is not MQRFH_VERSION_1 (MQRFH), or MQRFH_VERSION_2 (MQRFH2). The StrucLength field specifies a value that is too small to include the structure plus the variable-length data at the end of the structure. The CodedCharSetId field is zero, or a negative value that is not valid. The BufferLength parameter of the call has a value that is too small to accommodate the structure (the structure extends beyond the end of the message).;MQCC_FAILED;Check that the fields in the structure are set correctly. Ensure that the application sets the CodedCharSetId field to a valid value (note: MQCCSI_DEFAULT, MQCCSI_EMBEDDED, MQCCSI_Q_MGR, and MQCCSI_UNDEFINED are not valid in this field).;
MQRC_RFH_FORMAT_ERROR;2421;0975;RC2421;The message contains an MQRFH structure, but its format is incorrect. If you are using WebSphere® MQ SOAP, the error is in an incoming SOAP/MQ request message.;MQCC_FAILED;If you are using WebSphere MQ SOAP with the IBM-supplied sender, contact your IBM® support center. If you are using WebSphere MQ SOAP with a bespoke sender, check that the RFH2 section of the SOAP/MQ request message is in valid RFH2 format.;
MQRC_RFH_HEADER_FIELD_ERROR;2228;08B4;RC2228;An expected RFH header field was not found or had an invalid value. If this error occurs in a WebSphere® MQ SOAP listener, the missing or erroneous field is either the contentType field or the transportVersion field or both.;MQCC_FAILED;If this error occurs in a WebSphere MQ SOAP listener, and you are using the IBM-supplied sender, contact your IBM® Support Center. If you are using a bespoke sender, check the associated error message, and that the RFH2 section of the SOAP/MQ request message contains all the mandatory fields, and that these fields have valid values.;
MQRC_RFH_PARM_ERROR;2337;0921;RC2337;The message contains an MQRFH structure, but a parameter name contained in the NameValueString field is not valid for the command specified.;MQCC_FAILED;Modify the application that generated the message to ensure that it places in the NameValueString field only parameters that are valid for the specified command.;
MQRC_RFH_PARM_MISSING;2339;0923;RC2339;The message contains an MQRFH structure, but the command specified in the NameValueString field requires a parameter that is not present.;MQCC_FAILED;Modify the application that generated the message to ensure that it places in the NameValueString field all parameters that are required for the specified command.;
MQRC_RFH_RESTRICTED_FORMAT_ERR;2527;09DF;RC2527;A message was put to a queue containing an MQRFH2 header which included a folder with a restricted format. However, the folder was not in the required format. These restrictions are: If NameValueCCSID of the folder is 1208 then only single byte UTF-8 characters are allowed in the folder, group or element names. Groups are not allowed in the folder. The values of properties may not contain any characters that require escaping. Only Unicode character U+0020 will be treated as white space within the folder. The folder tag must not contain the content attribute. The folder must not contain a property with a null value. The <mq> folder requires formatting of this restricted form.;MQCC_FAILED;Change the message to include valid MQRFH2 folders.;
MQRC_RFH_STRING_ERROR;2335;091F;RC2335;The contents of the NameValueString field in the MQRFH structure are not valid. NameValueString must adhere to the following rules: The string must consist of zero or more name/value pairs separated from each other by one or more blanks; the blanks are not significant. If a name or value contains blanks that are significant, the name or value must be enclosed in double-quote characters. If a name or value itself contains one or more double-quote characters, the name or value must be enclosed in double-quote characters, and each embedded double-quote character must be doubled. A name or value can contain any characters other than the null, which acts as a delimiter. The null and characters following it, up to the defined length of NameValueString, are ignored. The following is a valid NameValueString: Famous_Words "The program displayed ""Hello World""";MQCC_FAILED;Modify the application that generated the message to ensure that it places in the NameValueString field data that adheres to the rules listed above. Check that the StrucLength field is set to the correct value.;
MQRC_RMH_ERROR;2220;08AC;RC2220;An MQPUT or MQPUT1 call was issued, but the message data contains an MQRMH structure that is not valid. Possible errors include the following: The StrucId field is not MQRMH_STRUC_ID. The Version field is not MQRMH_VERSION_1. The StrucLength field specifies a value that is too small to include the structure plus the variable-length data at the end of the structure. The CodedCharSetId field is zero, or a negative value that is not valid. The BufferLength parameter of the call has a value that is too small to accommodate the structure (the structure extends beyond the end of the message).;This reason code occurs in the following environments: AIX®, HP-UX, z/OS®, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Check that the fields in the structure are set correctly. Ensure that the application sets the CodedCharSetId field to a valid value (note: MQCCSI_DEFAULT, MQCCSI_EMBEDDED, MQCCSI_Q_MGR, and MQCCSI_UNDEFINED are not valid in this field).;
MQRC_SCO_ERROR;2380;094C;RC2380;On an MQCONNX call, the MQSCO structure is not valid for one of the following reasons: The StrucId field is not MQSCO_STRUC_ID. The Version field is not MQSCO_VERSION_1.;This reason code occurs in the following environments: AIX®, HP-UX, Solaris, Windows.;MQCC_FAILED;Correct the definition of the MQSCO structure.;
MQRC_SD_ERROR;2424;0978;RC2424;On the MQSUB call, the Subscription Descriptor MQSD is not valid, for one of the following reasons: The StrucId field is not MQSD_SCTRUC_ID. The Version field specifies a value that is not valid or not supported. The parameter pointer is not valid (it is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results can occur). The queue manager cannot copy the changes structure to application storage, even though the call is successful. This can occur, for example, if the pointer points to read-only storage.;MQCC_FAILED;Ensure that input fields in the MQSD structure are set correctly.;
MQRC_SECOND_MARK_NOT_ALLOWED;2062;080E;RC2062;An MQGET call was issued specifying the MQGMO_MARK_SKIP_BACKOUT option in the Options field of MQGMO, but a message has already been marked within the current unit of work. Only one marked message is allowed within each unit of work.;This reason code occurs only on z/OS®.;MQCC_FAILED;Modify the application so that no more than one message is marked within each unit of work.;
MQRC_SECURITY_ERROR;2063;080F;RC2063;An MQCONN, MQCONNX, MQOPEN, MQPUT1, or MQCLOSE call was issued, but it failed because a security error occurred. On z/OS®, the security error was returned by the External Security Manager.;MQCC_FAILED;Note the error from the security manager, and contact your system programmer or security administrator. On i5/OS®, the FFST™ log will contain the error information.;
MQRC_SEGMENTATION_NOT_ALLOWED;2443;098B;RC2443;An MQPUT or MQPUT1 call was issued to put a segmented message or a message that may be broken up into smaller segments (MQMF_SEGMENTATION_ALLOWED). The message was found to contain one or more MQ-defined properties in the message data; MQ-defined properties are not valid in the message data of a segmented message.;MQCC_FAILED;Remove the invalid properties from the message data or prevent the message from being segmented.;
MQRC_SEGMENTS_NOT_SUPPORTED;2365;093D;RC2365;An MQPUT call was issued to put a segment of a logical message, but the queue on which the message is to be placed has an IndexType of MQIT_GROUP_ID. Message segments cannot be placed on queues with this index type.;This reason code occurs only on z/OS®.;MQCC_FAILED;Modify the application to put messages that are not segments; ensure that the MQMF_SEGMENT and MQMF_LAST_SEGMENT flags in the MsgFlags field in MQMD are not set, and that the Offset is zero. Alternatively, change the index type of the queue.;
MQRC_SEGMENT_LENGTH_ZERO;2253;08CD;RC2253;An MQPUT or MQPUT1 call was issued to put the first or an intermediate segment of a logical message, but the length of the application message data in the segment (excluding any MQ headers that may be present) is zero. The length must be at least one for the first or intermediate segment.;This reason code occurs in the following environments: AIX®, HP-UX, i5/OS®, Solaris, Windows, plus WebSphere® MQ clients connected to these systems.;MQCC_FAILED;Check the application logic to ensure that segments are put with a length of one or greater. Only the last segment of a logical message is permitted to have a length of zero.;
MQRC_SELECTION_STRING_ERROR;2519;09D7;RC2519;The SelectionString must be specified according to the description of how to use an MQCHARV structure. Examples of why this error was returned: SelectionString.VSLength is greater than zero, but SelectionString.VSOffset is zero and SelectionString.VSPtr is a null pointer. SelectionString.VSOffset is nonzero and SelectionString.VSPtr is not the null pointer (that is, it appears both fields are being used where only one is allowed). SelectionString.VSPtr is not a valid pointer. SelectionString.VSOffset or SelectionString.VSPtr points to storage that is not accessible. SelectionString.VSLength exceeds the maximum length allowed for this field. The maximum length is determined by MQ_SELECTOR_LENGTH.;MQCC_FAILED;Modify the fields of the MQCHARV so that it follows the rules for a valid MQCHARV structure.;
MQRC_SELECTOR_ALWAYS_FALSE;2504;09C8;RC2504;An MQOPEN, MQPUT1 or MQSUB call was issued but a selection string was specified which will never select a message;MQCC_FAILED;Verify that the logic of the selection string which was passed in on the API is as expected. Make any necessary corrections to the logic of the string and resubmit the MQ API call for which the message occurred.;
MQRC_SELECTOR_COUNT_ERROR;2065;0811;RC2065;On an MQINQ or MQSET call, the SelectorCount parameter specifies a value that is not valid. This reason also occurs if the parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Specify a value in the range 0 through 256.;
MQRC_SELECTOR_ERROR;2067;0813;RC2067;An MQINQ or MQSET call was issued, but the Selectors array contains a selector that is not valid for one of the following reasons: The selector is not supported or out of range. The selector is not applicable to the type of object whose attributes are being inquired or set. The selector is for an attribute that cannot be set. This reason also occurs if the parameter pointer is not valid. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.);MQCC_FAILED;Ensure that the value specified for the selector is valid for the object type represented by Hobj. For the MQSET call, also ensure that the selector represents an integer attribute that can be set.;
